CMDLINE /home/drew/anaconda2/bin/python encode_datasets.py --dataset=ALLEN_all_neurons_random
MEM 0.839844 1507313979.6450
MEM 23.507812 1507313979.7454
MEM 42.933594 1507313979.8459
MEM 81.976562 1507313979.9464
MEM 85.472656 1507313980.0469
MEM 86.425781 1507313980.1473
MEM 86.707031 1507313980.2478
MEM 86.960938 1507313980.3482
MEM 87.398438 1507313980.4486
MEM 91.832031 1507313980.5491
MEM 92.468750 1507313980.6495
MEM 92.871094 1507313980.7499
MEM 94.734375 1507313980.8504
MEM 95.730469 1507313980.9508
MEM 95.976562 1507313981.0513
MEM 96.789062 1507313981.1517
MEM 100.074219 1507313981.2521
MEM 101.242188 1507313981.3525
MEM 106.566406 1507313981.4530
MEM 107.789062 1507313981.5534
MEM 116.597656 1507313981.6538
MEM 125.332031 1507313981.7543
MEM 130.769531 1507313981.8547
MEM 137.656250 1507313981.9551
MEM 141.507812 1507313982.0556
MEM 152.855469 1507313982.1560
MEM 161.187500 1507313982.2564
MEM 163.316406 1507313982.3569
MEM 176.062500 1507313982.4573
MEM 181.824219 1507313982.5577
MEM 196.574219 1507313982.6581
MEM 202.859375 1507313982.7585
MEM 205.484375 1507313982.8590
MEM 233.097656 1507313982.9594
MEM 240.902344 1507313983.0598
MEM 243.152344 1507313983.1602
MEM 244.953125 1507313983.2607
MEM 250.425781 1507313983.3611
MEM 253.089844 1507313983.4615
MEM 256.585938 1507313983.5619
MEM 260.570312 1507313983.6624
MEM 264.906250 1507313983.7629
MEM 268.855469 1507313983.8633
MEM 270.222656 1507313983.9638
MEM 270.605469 1507313984.0642
MEM 272.089844 1507313984.1647
MEM 272.089844 1507313984.2652
MEM 272.089844 1507313984.3657
MEM 272.089844 1507313984.4662
MEM 272.089844 1507313984.5667
MEM 273.613281 1507313984.6672
MEM 280.738281 1507313984.7677
MEM 287.031250 1507313984.8683
MEM 294.250000 1507313984.9688
MEM 300.953125 1507313985.0693
MEM 307.921875 1507313985.1698
MEM 315.003906 1507313985.2704
MEM 320.417969 1507313985.3708
MEM 327.378906 1507313985.4713
MEM 329.285156 1507313985.5719
MEM 329.285156 1507313985.6724
MEM 329.285156 1507313985.7729
MEM 329.285156 1507313985.8734
MEM 329.285156 1507313985.9739
