experiment_container_id,specimen_id,area,tld1_id,tld1_name,tld2_id,tld2_name,tlr1_id,tlr1_name,imaging_depth,failed_experiment_container,projection_a,projection_b,projection_c,preferred_direction_small,preferred_direction_large,orientation_selectivity_dg_small,orientation_selectivity_dg_large,direction_selectivity_small,direction_selectivity_large,preferred_temporal_frequency_small,preferred_temporal_frequency_large,correlation_a_large,correlation_a_small,representational_similarity_dg_large,representational_similarity_dg_small,running_speed_a_large,running_speed_a_small,preferred_orientation_small,preferred_orientation_large,preferred_spatial_frequency_small,preferred_spatial_frequency_large,orientation_selectivity_sg_small,orientation_selectivity_sg_large,time_to_peak_sg_small,time_to_peak_ns_small,time_to_peak_ns_large,representational_similarity_sg_large,representational_similarity_sg_small,time_to_peak_sg_large,representational_similarity_ns_large,representational_similarity_ns_small,correlation_b_large,correlation_b_small,running_speed_b_large,running_speed_b_small,population_receptive_field_large,population_receptive_field_small,running_speed_c_large,running_speed_c_small,eye_position_a_small,eye_position_a_large,eye_position_b_small,eye_position_b_large,eye_position_c_small,eye_position_c_large,mean_running_speed_a,mean_running_speed_b,mean_running_speed_c,donor_full_genotype
570428250,559851091,VISrl,177839331,Nr5a1-Cre,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),350,f,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570428252/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/drifting_gratings_pref_dir_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/drifting_gratings_axes_pref_dir_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/drifting_gratings_osi_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/drifting_gratings_axes_osi_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/drifting_gratings_dsi_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/drifting_gratings_axes_dsi_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/drifting_gratings_pref_tf_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/drifting_gratings_axes_pref_tf_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/correlation_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/correlation_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/drifting_gratings_representational_similarity_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/drifting_gratings_representational_similarity_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/running_speed_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/running_speed_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/static_gratings_pref_ori_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/static_gratings_axes_pref_ori_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/static_gratings_pref_sf_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/static_gratings_axes_pref_sf_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/static_gratings_osi_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/static_gratings_axes_osi_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/static_gratings_time_to_peak_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/natural_scenes_time_to_peak_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/natural_scenes_axes_time_to_peak_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/static_gratings_representational_similarity_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/static_gratings_representational_similarity_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/static_gratings_axes_time_to_peak_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/natural_scenes_representational_similarity_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/natural_scenes_representational_similarity_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/correlation_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/correlation_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/running_speed_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/running_speed_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570428252/thumbnails/population_receptive_field_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570428252/thumbnails/population_receptive_field_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570428252/thumbnails/running_speed_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570428252/thumbnails/running_speed_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/eye_tracking_gaze_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_571006300/thumbnails/eye_tracking_gaze_axes_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/eye_tracking_gaze_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570909395/thumbnails/eye_tracking_gaze_axes_large.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570428252/thumbnails/eye_tracking_gaze_small.png,/external/neuralcoding/prod19/specimen_559851091/ophys_experiment_570428252/thumbnails/eye_tracking_gaze_axes_large.png,1.91300177102037,0.7941205724049,4.67194570774457,Nr5a1-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f)
511510627,492413952,VISl,179697864,Rorb-IRES2-Cre,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),275,f,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501879034/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/drifting_gratings_pref_dir_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/drifting_gratings_axes_pref_dir_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/drifting_gratings_osi_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/drifting_gratings_axes_osi_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/drifting_gratings_dsi_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/drifting_gratings_axes_dsi_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/drifting_gratings_pref_tf_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/drifting_gratings_axes_pref_tf_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/correlation_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/correlation_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/drifting_gratings_representational_similarity_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/drifting_gratings_representational_similarity_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/running_speed_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/running_speed_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/static_gratings_pref_ori_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/static_gratings_axes_pref_ori_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/static_gratings_pref_sf_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/static_gratings_axes_pref_sf_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/static_gratings_osi_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/static_gratings_axes_osi_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/static_gratings_time_to_peak_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/natural_scenes_time_to_peak_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/natural_scenes_axes_time_to_peak_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/static_gratings_representational_similarity_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/static_gratings_representational_similarity_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/static_gratings_axes_time_to_peak_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/natural_scenes_representational_similarity_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/natural_scenes_representational_similarity_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/correlation_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/correlation_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/running_speed_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/running_speed_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501879034/thumbnails/population_receptive_field_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501879034/thumbnails/population_receptive_field_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501879034/thumbnails/running_speed_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501879034/thumbnails/running_speed_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/eye_tracking_gaze_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_501929610/thumbnails/eye_tracking_gaze_axes_large.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/eye_tracking_gaze_small.png,/external/neuralcoding/prod5/specimen_492413952/ophys_experiment_503538804/thumbnails/eye_tracking_gaze_axes_large.png,,,1.84380301001388,2.27233185578724,0.488087260758622,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt
566307034,557841072,VISam,177839004,Cux2-CreERT2,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),275,f,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566523247/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/drifting_gratings_pref_dir_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/drifting_gratings_axes_pref_dir_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/drifting_gratings_osi_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/drifting_gratings_axes_osi_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/drifting_gratings_dsi_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/drifting_gratings_axes_dsi_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/drifting_gratings_pref_tf_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/drifting_gratings_axes_pref_tf_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/correlation_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/correlation_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/drifting_gratings_representational_similarity_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/drifting_gratings_representational_similarity_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/running_speed_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/running_speed_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/static_gratings_pref_ori_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/static_gratings_axes_pref_ori_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/static_gratings_pref_sf_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/static_gratings_axes_pref_sf_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/static_gratings_osi_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/static_gratings_axes_osi_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/static_gratings_time_to_peak_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/natural_scenes_time_to_peak_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/natural_scenes_axes_time_to_peak_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/static_gratings_representational_similarity_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/static_gratings_representational_similarity_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/static_gratings_axes_time_to_peak_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/natural_scenes_representational_similarity_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/natural_scenes_representational_similarity_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/correlation_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/correlation_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/running_speed_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_569431665/thumbnails/running_speed_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566523247/thumbnails/population_receptive_field_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566523247/thumbnails/population_receptive_field_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566523247/thumbnails/running_speed_large.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566523247/thumbnails/running_speed_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/eye_tracking_gaze_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566307038/thumbnails/eye_tracking_gaze_axes_large.png,,,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566523247/thumbnails/eye_tracking_gaze_small.png,/external/neuralcoding/prod19/specimen_557841072/ophys_experiment_566523247/thumbnails/eye_tracking_gaze_axes_large.png,13.7886603479837,6.48898555872346,14.5493196910062,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt
511510753,496001363,VISpm,177839004,Cux2-CreERT2,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),175,f,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502066273/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/drifting_gratings_pref_dir_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/drifting_gratings_axes_pref_dir_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/drifting_gratings_osi_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/drifting_gratings_axes_osi_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/drifting_gratings_dsi_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/drifting_gratings_axes_dsi_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/drifting_gratings_pref_tf_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/drifting_gratings_axes_pref_tf_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/correlation_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/correlation_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/drifting_gratings_representational_similarity_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/drifting_gratings_representational_similarity_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/running_speed_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502376461/thumbnails/running_speed_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/static_gratings_pref_ori_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/static_gratings_axes_pref_ori_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/static_gratings_pref_sf_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/static_gratings_axes_pref_sf_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/static_gratings_osi_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/static_gratings_axes_osi_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/static_gratings_time_to_peak_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/natural_scenes_time_to_peak_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/natural_scenes_axes_time_to_peak_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/static_gratings_representational_similarity_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/static_gratings_representational_similarity_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/static_gratings_axes_time_to_peak_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/natural_scenes_representational_similarity_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/natural_scenes_representational_similarity_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/correlation_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/correlation_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/running_speed_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502254330/thumbnails/running_speed_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502066273/thumbnails/population_receptive_field_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502066273/thumbnails/population_receptive_field_small.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502066273/thumbnails/running_speed_large.png,/external/neuralcoding/prod6/specimen_496001363/ophys_experiment_502066273/thumbnails/running_speed_small.png,,,,,,,7.75171321231426,6.8515564937928,0.0727515312641278,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f)
511510836,501228870,VISpm,177839004,Cux2-CreERT2,177837320,Camk2a-tTA,265943423,Ai93(TITL-GCaMP6f),275,f,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505693621/processed/max_downsample_4Hz_0.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/drifting_gratings_pref_dir_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/drifting_gratings_axes_pref_dir_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/drifting_gratings_osi_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/drifting_gratings_axes_osi_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/drifting_gratings_dsi_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/drifting_gratings_axes_dsi_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/drifting_gratings_pref_tf_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/drifting_gratings_axes_pref_tf_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/correlation_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/correlation_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/drifting_gratings_representational_similarity_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/drifting_gratings_representational_similarity_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/running_speed_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/running_speed_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/static_gratings_pref_ori_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/static_gratings_axes_pref_ori_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/static_gratings_pref_sf_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/static_gratings_axes_pref_sf_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/static_gratings_osi_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/static_gratings_axes_osi_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/static_gratings_time_to_peak_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/natural_scenes_time_to_peak_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/natural_scenes_axes_time_to_peak_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/static_gratings_representational_similarity_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/static_gratings_representational_similarity_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/static_gratings_axes_time_to_peak_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/natural_scenes_representational_similarity_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/natural_scenes_representational_similarity_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/correlation_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/correlation_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/running_speed_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/running_speed_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505693621/thumbnails/population_receptive_field_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505693621/thumbnails/population_receptive_field_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505693621/thumbnails/running_speed_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505693621/thumbnails/running_speed_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/eye_tracking_gaze_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505845219/thumbnails/eye_tracking_gaze_axes_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/eye_tracking_gaze_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505696248/thumbnails/eye_tracking_gaze_axes_large.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505693621/thumbnails/eye_tracking_gaze_small.png,/external/neuralcoding/prod6/specimen_501228870/ophys_experiment_505693621/thumbnails/eye_tracking_gaze_axes_large.png,13.1653106606669,8.41861578260223,5.06887979939725,Cux2-CreERT2/Cux2-CreERT2;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/Ai93(TITL-GCaMP6f)
