CMDLINE /home/drew/anaconda2/bin/python encode_datasets.py --dataset=ALLEN_all_neurons_random
MEM 0.847656 1507314840.4666
MEM 23.613281 1507314840.5673
MEM 42.886719 1507314840.6678
MEM 82.625000 1507314840.7683
MEM 85.804688 1507314840.8688
MEM 86.664062 1507314840.9692
MEM 86.781250 1507314841.0697
MEM 87.320312 1507314841.1701
MEM 87.535156 1507314841.2705
MEM 91.906250 1507314841.3710
MEM 92.796875 1507314841.4714
MEM 93.199219 1507314841.5719
MEM 94.808594 1507314841.6724
MEM 95.804688 1507314841.7728
MEM 96.468750 1507314841.8732
MEM 98.136719 1507314841.9736
MEM 100.507812 1507314842.0741
MEM 105.242188 1507314842.1745
MEM 107.613281 1507314842.2750
MEM 108.753906 1507314842.3755
MEM 119.621094 1507314842.4760
MEM 128.738281 1507314842.5765
MEM 134.503906 1507314842.6771
MEM 140.777344 1507314842.7776
MEM 146.359375 1507314842.8781
MEM 160.656250 1507314842.9786
MEM 162.265625 1507314843.0791
MEM 170.265625 1507314843.1796
MEM 181.351562 1507314843.2801
MEM 188.449219 1507314843.3805
MEM 197.992188 1507314843.4810
MEM 204.250000 1507314843.5815
MEM 210.812500 1507314843.6820
MEM 240.953125 1507314843.7825
MEM 241.957031 1507314843.8830
MEM 244.738281 1507314843.9835
MEM 248.375000 1507314844.0842
MEM 250.871094 1507314844.1847
MEM 254.707031 1507314844.2851
MEM 258.542969 1507314844.3856
MEM 263.054688 1507314844.4862
MEM 266.859375 1507314844.5866
MEM 268.148438 1507314844.6871
MEM 268.636719 1507314844.7876
MEM 270.277344 1507314844.8882
MEM 270.277344 1507314844.9889
MEM 270.277344 1507314845.0895
MEM 270.277344 1507314845.1901
MEM 270.558594 1507314845.2907
MEM 273.753906 1507314845.3913
MEM 280.773438 1507314845.4920
MEM 286.550781 1507314845.5928
MEM 293.511719 1507314845.6932
MEM 299.957031 1507314845.7937
MEM 305.648438 1507314845.8941
MEM 311.429688 1507314845.9946
MEM 317.355469 1507314846.0951
MEM 323.285156 1507314846.1954
MEM 327.265625 1507314846.2960
MEM 327.265625 1507314846.3964
MEM 327.265625 1507314846.4969
MEM 327.265625 1507314846.5974
MEM 327.265625 1507314846.6978
MEM 327.265625 1507314846.7984
MEM 327.265625 1507314846.8989
MEM 327.265625 1507314846.9994
MEM 327.265625 1507314847.0999
MEM 327.265625 1507314847.2003
MEM 327.265625 1507314847.3008
MEM 327.265625 1507314847.4013
MEM 327.265625 1507314847.5017
MEM 327.265625 1507314847.6022
MEM 327.265625 1507314847.7027
MEM 327.265625 1507314847.8031
MEM 327.265625 1507314847.9038
MEM 327.265625 1507314848.0043
MEM 327.265625 1507314848.1047
MEM 327.265625 1507314848.2052
MEM 327.265625 1507314848.3058
MEM 327.265625 1507314848.4064
MEM 327.265625 1507314848.5070
MEM 327.265625 1507314848.6076
MEM 327.265625 1507314848.7081
MEM 327.265625 1507314848.8086
MEM 327.265625 1507314848.9094
MEM 327.269531 1507314849.0101
MEM 327.273438 1507314849.1108
MEM 327.281250 1507314849.2112
MEM 327.285156 1507314849.3117
MEM 327.289062 1507314849.4121
MEM 327.292969 1507314849.5134
MEM 327.296875 1507314849.6141
MEM 327.300781 1507314849.7147
MEM 327.308594 1507314849.8152
MEM 327.312500 1507314849.9157
MEM 327.316406 1507314850.0162
MEM 327.320312 1507314850.1167
MEM 327.328125 1507314850.2172
MEM 327.332031 1507314850.3176
MEM 327.335938 1507314850.4181
MEM 327.339844 1507314850.5187
MEM 327.339844 1507314850.6192
MEM 327.347656 1507314850.7197
MEM 327.351562 1507314850.8202
MEM 327.359375 1507314850.9207
MEM 327.363281 1507314851.0212
MEM 327.367188 1507314851.1216
MEM 327.371094 1507314851.2221
MEM 327.375000 1507314851.3226
MEM 327.378906 1507314851.4230
MEM 327.382812 1507314851.5235
MEM 327.386719 1507314851.6240
MEM 327.390625 1507314851.7246
MEM 327.398438 1507314851.8251
MEM 327.402344 1507314851.9257
MEM 327.406250 1507314852.0263
MEM 327.410156 1507314852.1268
MEM 327.414062 1507314852.2272
MEM 327.417969 1507314852.3277
MEM 327.425781 1507314852.4282
MEM 327.429688 1507314852.5287
MEM 327.433594 1507314852.6292
MEM 327.437500 1507314852.7297
MEM 327.441406 1507314852.8302
MEM 327.445312 1507314852.9307
MEM 327.449219 1507314853.0311
MEM 327.453125 1507314853.1316
MEM 327.457031 1507314853.2321
MEM 327.460938 1507314853.3326
MEM 327.464844 1507314853.4333
MEM 327.468750 1507314853.5339
MEM 327.472656 1507314853.6344
MEM 327.476562 1507314853.7348
MEM 327.480469 1507314853.8353
MEM 327.484375 1507314853.9359
MEM 327.488281 1507314854.0364
MEM 327.492188 1507314854.1369
MEM 327.496094 1507314854.2374
MEM 327.500000 1507314854.3380
MEM 327.503906 1507314854.4385
MEM 327.507812 1507314854.5390
MEM 327.511719 1507314854.6395
MEM 327.515625 1507314854.7399
MEM 327.519531 1507314854.8405
MEM 327.523438 1507314854.9412
MEM 327.527344 1507314855.0416
MEM 327.531250 1507314855.1422
MEM 327.535156 1507314855.2427
MEM 327.539062 1507314855.3431
MEM 327.542969 1507314855.4437
MEM 327.542969 1507314855.5442
MEM 327.550781 1507314855.6448
MEM 327.554688 1507314855.7453
MEM 327.558594 1507314855.8459
MEM 327.562500 1507314855.9463
MEM 327.566406 1507314856.0468
MEM 327.570312 1507314856.1473
MEM 327.574219 1507314856.2478
MEM 327.578125 1507314856.3483
MEM 327.578125 1507314856.4490
MEM 327.582031 1507314856.5494
MEM 327.585938 1507314856.6499
MEM 327.589844 1507314856.7504
MEM 327.589844 1507314856.8508
MEM 327.597656 1507314856.9513
MEM 327.601562 1507314857.0519
MEM 327.601562 1507314857.1525
MEM 327.605469 1507314857.2532
MEM 327.609375 1507314857.3537
MEM 327.613281 1507314857.4542
MEM 327.617188 1507314857.5548
MEM 327.621094 1507314857.6553
MEM 327.625000 1507314857.7558
MEM 327.628906 1507314857.8562
MEM 327.632812 1507314857.9567
MEM 327.632812 1507314858.0571
MEM 327.636719 1507314858.1576
MEM 327.640625 1507314858.2580
MEM 327.644531 1507314858.3585
MEM 327.644531 1507314858.4590
MEM 327.640625 1507314858.5594
MEM 327.640625 1507314858.6599
MEM 327.640625 1507314858.7603
MEM 327.640625 1507314858.8608
MEM 327.640625 1507314858.9612
MEM 327.640625 1507314859.0617
MEM 327.640625 1507314859.1623
MEM 327.640625 1507314859.2630
MEM 327.640625 1507314859.3635
MEM 327.640625 1507314859.4641
MEM 327.640625 1507314859.5646
MEM 327.644531 1507314859.6650
MEM 327.648438 1507314859.7655
MEM 327.648438 1507314859.8662
MEM 327.652344 1507314859.9669
MEM 327.656250 1507314860.0675
MEM 327.660156 1507314860.1681
MEM 327.664062 1507314860.2686
MEM 327.667969 1507314860.3690
MEM 327.667969 1507314860.4696
MEM 327.671875 1507314860.5701
MEM 327.675781 1507314860.6706
MEM 327.679688 1507314860.7711
MEM 327.683594 1507314860.8716
MEM 327.683594 1507314860.9722
MEM 327.687500 1507314861.0727
MEM 327.691406 1507314861.1732
MEM 327.695312 1507314861.2737
MEM 327.695312 1507314861.3743
MEM 327.699219 1507314861.4749
MEM 327.703125 1507314861.5756
MEM 327.707031 1507314861.6762
MEM 327.707031 1507314861.7766
MEM 327.710938 1507314861.8771
MEM 327.714844 1507314861.9776
MEM 327.714844 1507314862.0781
MEM 327.718750 1507314862.1787
MEM 327.722656 1507314862.2793
MEM 327.722656 1507314862.3799
MEM 327.726562 1507314862.4805
MEM 327.730469 1507314862.5811
MEM 327.734375 1507314862.6817
MEM 327.738281 1507314862.7822
MEM 327.738281 1507314862.8827
MEM 327.742188 1507314862.9832
MEM 327.746094 1507314863.0839
MEM 327.746094 1507314863.1844
MEM 327.750000 1507314863.2848
MEM 327.753906 1507314863.3852
MEM 327.753906 1507314863.4858
MEM 327.757812 1507314863.5865
MEM 327.761719 1507314863.6870
MEM 327.765625 1507314863.7874
MEM 327.765625 1507314863.8879
MEM 327.769531 1507314863.9884
MEM 327.773438 1507314864.0889
MEM 327.773438 1507314864.1896
MEM 327.777344 1507314864.2903
MEM 327.781250 1507314864.3909
MEM 327.785156 1507314864.4914
MEM 327.785156 1507314864.5919
MEM 327.789062 1507314864.6924
MEM 327.792969 1507314864.7931
MEM 327.792969 1507314864.8938
MEM 327.796875 1507314864.9944
MEM 327.800781 1507314865.0950
MEM 327.804688 1507314865.1955
MEM 327.804688 1507314865.2960
MEM 327.808594 1507314865.3965
MEM 327.812500 1507314865.4970
MEM 327.816406 1507314865.5976
MEM 327.816406 1507314865.6981
MEM 327.820312 1507314865.7986
MEM 327.820312 1507314865.8992
MEM 327.820312 1507314865.9997
MEM 327.820312 1507314866.1002
MEM 327.820312 1507314866.2007
MEM 327.820312 1507314866.3012
MEM 327.820312 1507314866.4017
MEM 327.820312 1507314866.5024
MEM 327.820312 1507314866.6031
MEM 327.820312 1507314866.7037
MEM 327.820312 1507314866.8042
