CMDLINE /home/drew/anaconda2/bin/python encode_datasets.py --dataset=ALLEN_all_neurons_random
MEM 0.832031 1507317852.9241
MEM 23.511719 1507317853.0246
MEM 42.859375 1507317853.1250
MEM 82.652344 1507317853.2255
MEM 85.996094 1507317853.3259
MEM 86.875000 1507317853.4264
MEM 87.042969 1507317853.5268
MEM 87.320312 1507317853.6272
MEM 87.734375 1507317853.7278
MEM 92.156250 1507317853.8283
MEM 92.796875 1507317853.9287
MEM 93.308594 1507317854.0292
MEM 95.058594 1507317854.1297
MEM 96.058594 1507317854.2302
MEM 96.304688 1507317854.3308
MEM 97.093750 1507317854.4312
MEM 100.398438 1507317854.5317
MEM 101.250000 1507317854.6322
MEM 106.750000 1507317854.7327
MEM 107.867188 1507317854.8332
MEM 114.964844 1507317854.9337
MEM 122.082031 1507317855.0341
MEM 129.730469 1507317855.1346
MEM 135.257812 1507317855.2350
MEM 141.082031 1507317855.3354
MEM 143.281250 1507317855.4358
MEM 157.683594 1507317855.5363
MEM 161.847656 1507317855.6367
MEM 167.121094 1507317855.7372
MEM 179.460938 1507317855.8376
MEM 188.750000 1507317855.9380
MEM 197.683594 1507317856.0384
MEM 204.320312 1507317856.1389
MEM 205.855469 1507317856.2393
MEM 241.058594 1507317856.3397
MEM 241.277344 1507317856.4402
MEM 243.855469 1507317856.5407
MEM 245.992188 1507317856.6413
MEM 250.765625 1507317856.7419
MEM 254.371094 1507317856.8423
MEM 258.062500 1507317856.9427
MEM 261.628906 1507317857.0431
MEM 266.058594 1507317857.1435
MEM 270.320312 1507317857.2440
MEM 270.511719 1507317857.3444
MEM 271.101562 1507317857.4448
MEM 272.316406 1507317857.5454
MEM 272.316406 1507317857.6459
MEM 272.316406 1507317857.7464
MEM 272.316406 1507317857.8468
MEM 272.957031 1507317857.9474
MEM 276.394531 1507317858.0479
MEM 282.992188 1507317858.1483
MEM 288.839844 1507317858.2489
MEM 296.132812 1507317858.3494
MEM 303.187500 1507317858.4500
MEM 309.429688 1507317858.5504
MEM 315.484375 1507317858.6509
MEM 321.867188 1507317858.7514
MEM 328.500000 1507317858.8518
MEM 329.519531 1507317858.9523
MEM 329.519531 1507317859.0529
MEM 329.644531 1507317859.1535
MEM 329.644531 1507317859.2540
MEM 329.644531 1507317859.3545
MEM 329.644531 1507317859.4549
MEM 329.644531 1507317859.5554
MEM 329.644531 1507317859.6558
MEM 329.644531 1507317859.7563
MEM 329.644531 1507317859.8568
MEM 329.644531 1507317859.9574
MEM 329.843750 1507317860.0578
MEM 329.843750 1507317860.1582
MEM 329.843750 1507317860.2588
MEM 329.843750 1507317860.3592
MEM 329.843750 1507317860.4598
MEM 329.902344 1507317860.5604
MEM 329.902344 1507317860.6610
MEM 329.902344 1507317860.7615
MEM 329.902344 1507317860.8621
MEM 329.902344 1507317860.9625
MEM 329.902344 1507317861.0630
MEM 329.902344 1507317861.1634
MEM 329.902344 1507317861.2639
MEM 329.902344 1507317861.3645
MEM 329.902344 1507317861.4649
MEM 329.902344 1507317861.5654
MEM 329.902344 1507317861.6659
MEM 329.902344 1507317861.7663
MEM 329.902344 1507317861.8667
MEM 329.902344 1507317861.9671
MEM 329.902344 1507317862.0675
MEM 329.902344 1507317862.1679
MEM 329.902344 1507317862.2683
MEM 329.902344 1507317862.3688
MEM 329.902344 1507317862.4693
MEM 329.902344 1507317862.5699
MEM 329.902344 1507317862.6703
MEM 329.902344 1507317862.7708
MEM 329.902344 1507317862.8712
MEM 329.902344 1507317862.9717
MEM 329.902344 1507317863.0722
MEM 329.902344 1507317863.1728
MEM 330.070312 1507317863.2734
MEM 330.867188 1507317863.3739
MEM 331.417969 1507317863.4743
MEM 332.539062 1507317863.5748
MEM 333.101562 1507317863.6753
MEM 334.167969 1507317863.7759
MEM 334.507812 1507317863.8766
MEM 334.507812 1507317863.9771
MEM 334.507812 1507317864.0778
MEM 334.507812 1507317864.1784
MEM 334.507812 1507317864.2790
MEM 334.507812 1507317864.3796
MEM 334.507812 1507317864.4802
MEM 334.507812 1507317864.5807
MEM 334.507812 1507317864.6813
MEM 334.507812 1507317864.7818
MEM 334.507812 1507317864.8823
MEM 334.507812 1507317864.9827
MEM 334.507812 1507317865.0831
MEM 334.507812 1507317865.1836
MEM 334.507812 1507317865.2840
MEM 334.507812 1507317865.3845
MEM 334.507812 1507317865.4850
MEM 334.507812 1507317865.5854
MEM 334.507812 1507317865.6858
MEM 334.507812 1507317865.7864
MEM 334.507812 1507317865.8870
MEM 334.507812 1507317865.9876
MEM 334.507812 1507317866.0881
MEM 334.507812 1507317866.1885
MEM 334.507812 1507317866.2890
MEM 334.507812 1507317866.3895
MEM 334.507812 1507317866.4901
MEM 334.507812 1507317866.5907
MEM 334.507812 1507317866.6912
MEM 334.507812 1507317866.7916
MEM 334.507812 1507317866.8921
MEM 334.507812 1507317866.9925
MEM 334.507812 1507317867.0930
MEM 334.507812 1507317867.1934
MEM 334.507812 1507317867.2939
MEM 334.507812 1507317867.3943
MEM 334.507812 1507317867.4948
MEM 334.507812 1507317867.5954
MEM 334.507812 1507317867.6960
MEM 334.507812 1507317867.7964
MEM 334.507812 1507317867.8969
MEM 334.507812 1507317867.9973
MEM 334.507812 1507317868.0979
MEM 334.507812 1507317868.1985
MEM 334.507812 1507317868.2990
MEM 334.507812 1507317868.3996
MEM 334.507812 1507317868.5000
MEM 334.507812 1507317868.6005
MEM 334.507812 1507317868.7011
MEM 334.507812 1507317868.8015
MEM 334.507812 1507317868.9020
MEM 334.507812 1507317869.0024
MEM 334.507812 1507317869.1028
MEM 334.507812 1507317869.2033
MEM 334.507812 1507317869.3037
MEM 334.507812 1507317869.4041
MEM 334.507812 1507317869.5046
MEM 334.507812 1507317869.6052
MEM 334.507812 1507317869.7056
MEM 334.507812 1507317869.8061
MEM 334.507812 1507317869.9067
MEM 334.507812 1507317870.0071
MEM 334.507812 1507317870.1076
MEM 334.507812 1507317870.2081
MEM 334.507812 1507317870.3085
MEM 334.507812 1507317870.4088
MEM 334.507812 1507317870.5093
MEM 334.507812 1507317870.6098
MEM 334.507812 1507317870.7103
MEM 334.507812 1507317870.8107
MEM 334.507812 1507317870.9112
MEM 334.507812 1507317871.0117
MEM 334.507812 1507317871.1122
MEM 334.507812 1507317871.2128
MEM 334.507812 1507317871.3133
MEM 334.507812 1507317871.4139
MEM 334.507812 1507317871.5144
MEM 334.507812 1507317871.6149
MEM 334.507812 1507317871.7154
MEM 334.507812 1507317871.8159
MEM 334.507812 1507317871.9164
MEM 334.507812 1507317872.0170
MEM 334.507812 1507317872.1175
MEM 334.507812 1507317872.2181
MEM 334.507812 1507317872.3186
MEM 334.507812 1507317872.4192
MEM 334.507812 1507317872.5197
MEM 334.507812 1507317872.6203
MEM 334.507812 1507317872.7207
MEM 334.507812 1507317872.8213
MEM 334.507812 1507317872.9219
MEM 334.507812 1507317873.0223
MEM 334.507812 1507317873.1227
MEM 334.507812 1507317873.2231
MEM 334.507812 1507317873.3237
MEM 334.507812 1507317873.4242
MEM 334.507812 1507317873.5246
MEM 334.507812 1507317873.6250
MEM 334.507812 1507317873.7255
MEM 334.507812 1507317873.8259
MEM 334.507812 1507317873.9265
MEM 334.507812 1507317874.0270
MEM 334.507812 1507317874.1274
MEM 334.507812 1507317874.2279
MEM 334.507812 1507317874.3283
MEM 334.507812 1507317874.4288
MEM 334.507812 1507317874.5292
MEM 334.507812 1507317874.6298
MEM 334.507812 1507317874.7303
MEM 334.507812 1507317874.8308
MEM 334.507812 1507317874.9313
MEM 334.507812 1507317875.0319
MEM 334.507812 1507317875.1324
MEM 334.507812 1507317875.2331
MEM 334.507812 1507317875.3335
MEM 334.507812 1507317875.4340
MEM 334.507812 1507317875.5346
MEM 334.507812 1507317875.6350
MEM 334.507812 1507317875.7356
MEM 334.507812 1507317875.8362
MEM 334.507812 1507317875.9367
MEM 334.507812 1507317876.0372
MEM 334.507812 1507317876.1376
MEM 334.507812 1507317876.2380
MEM 334.507812 1507317876.3386
MEM 334.507812 1507317876.4391
MEM 334.507812 1507317876.5396
MEM 334.507812 1507317876.6401
MEM 334.507812 1507317876.7406
MEM 334.507812 1507317876.8412
MEM 334.507812 1507317876.9418
MEM 334.507812 1507317877.0422
MEM 334.507812 1507317877.1426
MEM 334.507812 1507317877.2431
MEM 334.507812 1507317877.3437
MEM 334.507812 1507317877.4442
MEM 334.507812 1507317877.5447
MEM 334.507812 1507317877.6452
MEM 334.507812 1507317877.7456
MEM 334.507812 1507317877.8462
MEM 334.507812 1507317877.9466
MEM 334.507812 1507317878.0471
MEM 334.507812 1507317878.1476
MEM 334.507812 1507317878.2481
MEM 334.507812 1507317878.3485
MEM 334.507812 1507317878.4491
MEM 334.507812 1507317878.5495
MEM 334.507812 1507317878.6500
MEM 334.507812 1507317878.7505
MEM 334.507812 1507317878.8509
MEM 334.507812 1507317878.9513
MEM 334.507812 1507317879.0517
MEM 334.507812 1507317879.1521
MEM 334.507812 1507317879.2526
MEM 334.507812 1507317879.3530
MEM 334.507812 1507317879.4534
MEM 334.507812 1507317879.5540
MEM 334.507812 1507317879.6545
MEM 334.507812 1507317879.7550
MEM 334.507812 1507317879.8556
MEM 334.507812 1507317879.9560
MEM 334.507812 1507317880.0563
MEM 334.507812 1507317880.1568
MEM 334.507812 1507317880.2572
MEM 334.507812 1507317880.3576
MEM 334.507812 1507317880.4580
MEM 334.507812 1507317880.5583
MEM 334.507812 1507317880.6588
MEM 334.507812 1507317880.7594
MEM 334.507812 1507317880.8599
MEM 334.507812 1507317880.9603
MEM 334.507812 1507317881.0607
MEM 334.507812 1507317881.1613
MEM 334.507812 1507317881.2617
MEM 334.507812 1507317881.3622
MEM 334.507812 1507317881.4627
MEM 334.507812 1507317881.5631
MEM 334.507812 1507317881.6636
MEM 334.507812 1507317881.7642
MEM 334.507812 1507317881.8646
MEM 334.507812 1507317881.9651
MEM 334.507812 1507317882.0655
MEM 334.507812 1507317882.1660
MEM 334.507812 1507317882.2665
MEM 334.507812 1507317882.3669
MEM 334.507812 1507317882.4674
MEM 334.507812 1507317882.5678
MEM 334.507812 1507317882.6682
MEM 334.507812 1507317882.7686
MEM 334.507812 1507317882.8691
MEM 334.507812 1507317882.9696
MEM 334.507812 1507317883.0701
MEM 334.507812 1507317883.1706
MEM 334.507812 1507317883.2710
MEM 334.507812 1507317883.3716
MEM 334.507812 1507317883.4721
MEM 334.507812 1507317883.5727
MEM 334.507812 1507317883.6732
MEM 334.507812 1507317883.7738
MEM 334.507812 1507317883.8743
MEM 334.507812 1507317883.9748
MEM 334.507812 1507317884.0753
MEM 334.507812 1507317884.1759
MEM 334.507812 1507317884.2764
MEM 334.687500 1507317884.3768
MEM 334.687500 1507317884.4773
MEM 334.687500 1507317884.5777
MEM 334.687500 1507317884.6782
MEM 334.687500 1507317884.7786
MEM 334.687500 1507317884.8791
MEM 334.687500 1507317884.9796
MEM 334.687500 1507317885.0800
MEM 334.687500 1507317885.1805
MEM 334.695312 1507317885.2809
MEM 334.695312 1507317885.3814
MEM 334.699219 1507317885.4818
